job_id	created_at	status	trend_name	trend_id	input_path	output_path	output_path_original
2dce2b4f-0c04-48a1-a282-3d6705bebaac	2026-02-13 18:04:19.443518+00	SUCCEEDED	С букетом 101 розы	c8c96d15-ca9e-49df-8e16-c501be301125		/data/generated_images/2dce2b4f-0c04-48a1-a282-3d6705bebaac/output.png	/data/generated_images/2dce2b4f-0c04-48a1-a282-3d6705bebaac/output.png
c773fc04-d660-4c0c-a686-8e2ada6a1538	2026-02-13 18:06:21.178688+00	SUCCEEDED	Красное платье и шары-поцелуи - гламурный love-кадр	7c96ba16-00d7-4df5-a647-8a4dd676c234		/data/generated_images/c773fc04-d660-4c0c-a686-8e2ada6a1538/output.png	/data/generated_images/c773fc04-d660-4c0c-a686-8e2ada6a1538/output.png
dfb720c3-582c-4d90-84ea-9ba5afe67bd8	2026-02-13 18:07:24.500691+00	SUCCEEDED	Красное платье и шары-поцелуи - гламурный love-кадр	7c96ba16-00d7-4df5-a647-8a4dd676c234		/data/generated_images/dfb720c3-582c-4d90-84ea-9ba5afe67bd8/output.png	/data/generated_images/dfb720c3-582c-4d90-84ea-9ba5afe67bd8/output.png
76983775-5873-481d-a46a-67a7f737ca33	2026-02-13 18:13:45.391074+00	SUCCEEDED	В ванне с сердцами	671f1d0e-5492-4f2d-bf7f-9cf5ec394149		/data/generated_images/76983775-5873-481d-a46a-67a7f737ca33/output.png	
aab9e411-efff-47fe-ad09-a4a6bc109bff	2026-02-13 18:14:27.911158+00	SUCCEEDED	В ванне с сердцами	671f1d0e-5492-4f2d-bf7f-9cf5ec394149		/data/generated_images/aab9e411-efff-47fe-ad09-a4a6bc109bff/output.png	
b1b09d53-5503-46b6-a7ed-ca52d94a2bf1	2026-02-13 18:24:07.867741+00	FAILED	Валентинка с поцелуем - игривая love-открытка	d94d98ee-61a1-4fe7-81af-fdd07d76b8ea	/data/generated_images/inputs/AgACAgIAAxkBAAIEC2mPbDf-CIQC3RQHGB0hXWOUw1bTAAIWATIbWs1ASILE7byYeKzBAQADAgADeQADOgQ.jpg		
088385d8-a5e4-4e77-be19-8fc9880ac109	2026-02-13 18:24:49.948342+00	FAILED	Валентинка с поцелуем - игривая love-открытка	d94d98ee-61a1-4fe7-81af-fdd07d76b8ea	/data/generated_images/inputs/regen_b1b09d53-5503-46b6-a7ed-ca52d94a2bf1_0_AgACAgIAAxkBAAIE.jpg		
a9d58c3a-4f89-454b-be55-6b5a9a1227c5	2026-02-13 18:27:50.877297+00	SUCCEEDED	С букетом 101 розы	c8c96d15-ca9e-49df-8e16-c501be301125		/data/generated_images/a9d58c3a-4f89-454b-be55-6b5a9a1227c5/output.png	/data/generated_images/a9d58c3a-4f89-454b-be55-6b5a9a1227c5/output.png
756c7400-dd38-4ed9-b64d-d2baf8bfddc7	2026-02-13 18:29:02.901266+00	SUCCEEDED	С букетом 101 розы	c8c96d15-ca9e-49df-8e16-c501be301125		/data/generated_images/756c7400-dd38-4ed9-b64d-d2baf8bfddc7/output.png	/data/generated_images/756c7400-dd38-4ed9-b64d-d2baf8bfddc7/output.png
ae505f16-e947-488e-9efc-6ef8162e61e2	2026-02-13 18:29:36.466747+00	SUCCEEDED	Силуэт в сердце - вечерний гламур	d0d64149-91d0-49f8-b2af-656a701d82a7		/data/generated_images/ae505f16-e947-488e-9efc-6ef8162e61e2/output.png	/data/generated_images/ae505f16-e947-488e-9efc-6ef8162e61e2/output.png
806ca8ba-7347-4beb-bba7-278e6745d0be	2026-02-13 18:30:41.3601+00	SUCCEEDED	Силуэт в сердце - вечерний гламур	d0d64149-91d0-49f8-b2af-656a701d82a7		/data/generated_images/806ca8ba-7347-4beb-bba7-278e6745d0be/output.png	/data/generated_images/806ca8ba-7347-4beb-bba7-278e6745d0be/output.png
cce7d839-ba17-4909-a740-f36916e66805	2026-02-13 18:31:10.95248+00	SUCCEEDED	Силуэт в сердце - вечерний гламур	d0d64149-91d0-49f8-b2af-656a701d82a7		/data/generated_images/cce7d839-ba17-4909-a740-f36916e66805/output.png	/data/generated_images/cce7d839-ba17-4909-a740-f36916e66805/output.png
5e7c975b-be35-4a41-80b5-26ba542af68b	2026-02-13 18:32:09.350785+00	SUCCEEDED	У зеркала	7a012b0c-dc68-4a73-b290-6afa87dd5145		/data/generated_images/5e7c975b-be35-4a41-80b5-26ba542af68b/output.png	/data/generated_images/5e7c975b-be35-4a41-80b5-26ba542af68b/output.png
b4053c81-4a18-46b5-a78b-50bdaca0a519	2026-02-13 18:56:31.258119+00	SUCCEEDED	С букетом 101 розы	c8c96d15-ca9e-49df-8e16-c501be301125		/data/generated_images/b4053c81-4a18-46b5-a78b-50bdaca0a519/output.png	/data/generated_images/b4053c81-4a18-46b5-a78b-50bdaca0a519/output.png
16a1acae-8d74-4135-96e1-e6d34e3d632b	2026-02-13 18:59:18.554627+00	SUCCEEDED	У зеркала	7a012b0c-dc68-4a73-b290-6afa87dd5145		/data/generated_images/16a1acae-8d74-4135-96e1-e6d34e3d632b/output.png	/data/generated_images/16a1acae-8d74-4135-96e1-e6d34e3d632b/output.png
f1c03472-fa32-4f60-81b8-d5df0b7af1e4	2026-02-13 19:24:27.368094+00	SUCCEEDED	💡 Своя идея (custom)	custom		/data/generated_images/f1c03472-fa32-4f60-81b8-d5df0b7af1e4/output.png	/data/generated_images/f1c03472-fa32-4f60-81b8-d5df0b7af1e4/output.png
f58a9202-1d74-459f-8f22-91676adc2603	2026-02-13 19:27:40.783515+00	SUCCEEDED	Среди красных сердец	4601a4b3-023b-4d82-b8c3-bcfb08062eb8		/data/generated_images/f58a9202-1d74-459f-8f22-91676adc2603/output.png	/data/generated_images/f58a9202-1d74-459f-8f22-91676adc2603/output.png
8f7a4c3f-d10c-49be-807b-a83834c3357e	2026-02-13 19:29:33.584102+00	SUCCEEDED	Поцелуй плюшевому медведю	52486025-1e6d-48d0-b5e9-b9b892f05879		/data/generated_images/8f7a4c3f-d10c-49be-807b-a83834c3357e/output.png	/data/generated_images/8f7a4c3f-d10c-49be-807b-a83834c3357e/output.png
5fdb5501-afd5-4d4c-a6ea-c2483fb05cce	2026-02-13 19:29:46.977301+00	SUCCEEDED	Поцелуй плюшевому медведю	52486025-1e6d-48d0-b5e9-b9b892f05879		/data/generated_images/5fdb5501-afd5-4d4c-a6ea-c2483fb05cce/output.png	/data/generated_images/5fdb5501-afd5-4d4c-a6ea-c2483fb05cce/output.png
bb5d4193-e5be-46ce-b895-6418cf6b0ef7	2026-02-13 19:30:01.942741+00	SUCCEEDED	Поцелуй плюшевому медведю	52486025-1e6d-48d0-b5e9-b9b892f05879		/data/generated_images/bb5d4193-e5be-46ce-b895-6418cf6b0ef7/output.png	/data/generated_images/bb5d4193-e5be-46ce-b895-6418cf6b0ef7/output.png
80a89577-f835-4e30-807b-a62d18b962d3	2026-02-13 20:42:20.605616+00	FAILED	Любовь к себе - алые сердца	2757569e-e1d0-4c6d-93cc-a25e67f30ecd	/data/generated_images/inputs/AgACAgIAAxkBAAIEpGmPjI-9BJIDn1uPZoMY7RYXptxCAAKSE2sbdTiBSCchyzGWL_8BAQADAgADeQADOgQ.jpg		
f023fa8a-6e30-40e0-9062-c3fda1067052	2026-02-13 20:44:38.723171+00	SUCCEEDED	Среди красных сердец	4601a4b3-023b-4d82-b8c3-bcfb08062eb8		/data/generated_images/f023fa8a-6e30-40e0-9062-c3fda1067052/output.png	/data/generated_images/f023fa8a-6e30-40e0-9062-c3fda1067052/output.png
7cdc0d32-a7a6-4157-a6de-018831abf47a	2026-02-13 20:45:41.49024+00	SUCCEEDED	Среди красных сердец	4601a4b3-023b-4d82-b8c3-bcfb08062eb8		/data/generated_images/7cdc0d32-a7a6-4157-a6de-018831abf47a/output.png	/data/generated_images/7cdc0d32-a7a6-4157-a6de-018831abf47a/output.png
32e9385c-3d3d-432a-94ac-ee7e0d94789e	2026-02-13 21:54:23.134071+00	SUCCEEDED	Среди красных медведей	906bd09e-fddf-4d61-82ed-1ec233cad015		/data/generated_images/32e9385c-3d3d-432a-94ac-ee7e0d94789e/output.png	/data/generated_images/32e9385c-3d3d-432a-94ac-ee7e0d94789e/output.png
cea83972-5f66-45e1-8aab-d349092095ea	2026-02-13 21:55:42.784493+00	SUCCEEDED	Среди красных медведей	906bd09e-fddf-4d61-82ed-1ec233cad015		/data/generated_images/cea83972-5f66-45e1-8aab-d349092095ea/output.png	/data/generated_images/cea83972-5f66-45e1-8aab-d349092095ea/output.png
8816cb59-45fd-4a6d-ac9d-42a7e67aa474	2026-02-13 21:57:43.359956+00	SUCCEEDED	Среди красных медведей	906bd09e-fddf-4d61-82ed-1ec233cad015		/data/generated_images/8816cb59-45fd-4a6d-ac9d-42a7e67aa474/output.png	/data/generated_images/8816cb59-45fd-4a6d-ac9d-42a7e67aa474/output.png
689afd80-d352-4fa2-99d3-781923ef147c	2026-02-13 22:30:04.655849+00	SUCCEEDED	Сладкое сердце	c9405e86-82bc-46bb-a9ec-a78623d1d193		/data/generated_images/689afd80-d352-4fa2-99d3-781923ef147c/output.png	/data/generated_images/689afd80-d352-4fa2-99d3-781923ef147c/output.png
e13019da-c3e6-4c2a-99fa-e0ca07698ca5	2026-02-13 23:03:13.264969+00	SUCCEEDED	У зеркала	7a012b0c-dc68-4a73-b290-6afa87dd5145		/data/generated_images/e13019da-c3e6-4c2a-99fa-e0ca07698ca5/output.png	/data/generated_images/e13019da-c3e6-4c2a-99fa-e0ca07698ca5/output.png
a7dbdfbe-0a94-463a-858d-54a1d9937329	2026-02-14 01:31:24.387107+00	SUCCEEDED	С букетом 101 розы	c8c96d15-ca9e-49df-8e16-c501be301125		/data/generated_images/a7dbdfbe-0a94-463a-858d-54a1d9937329/output.png	/data/generated_images/a7dbdfbe-0a94-463a-858d-54a1d9937329/output.png
bd904edb-c3c5-4e17-b33f-20fe6d3b1a19	2026-02-14 01:32:10.033678+00	SUCCEEDED	С букетом 101 розы	c8c96d15-ca9e-49df-8e16-c501be301125		/data/generated_images/bd904edb-c3c5-4e17-b33f-20fe6d3b1a19/output.png	/data/generated_images/bd904edb-c3c5-4e17-b33f-20fe6d3b1a19/output.png
75d7956d-2d30-4895-af5a-a167931b5c62	2026-02-14 01:37:27.834792+00	SUCCEEDED	Розовое сердце и цветы - нежный fashion-кадр	d74d26cb-7904-45bb-912e-14da592eb188		/data/generated_images/75d7956d-2d30-4895-af5a-a167931b5c62/output.png	/data/generated_images/75d7956d-2d30-4895-af5a-a167931b5c62/output.png
12b74b94-0a84-4542-a516-7f48a2b91017	2026-02-14 01:44:42.504833+00	SUCCEEDED	С букетом 101 розы	c8c96d15-ca9e-49df-8e16-c501be301125		/data/generated_images/12b74b94-0a84-4542-a516-7f48a2b91017/output.png	/data/generated_images/12b74b94-0a84-4542-a516-7f48a2b91017/output.png
0fbff903-b1dc-4a66-bcb7-5aa1a45a083d	2026-02-14 01:44:59.398452+00	SUCCEEDED	С букетом 101 розы	c8c96d15-ca9e-49df-8e16-c501be301125		/data/generated_images/0fbff903-b1dc-4a66-bcb7-5aa1a45a083d/output.png	/data/generated_images/0fbff903-b1dc-4a66-bcb7-5aa1a45a083d/output.png
16be1015-4464-4802-98fb-59781b4ae45f	2026-02-14 01:45:22.550196+00	SUCCEEDED	С букетом 101 розы	c8c96d15-ca9e-49df-8e16-c501be301125		/data/generated_images/16be1015-4464-4802-98fb-59781b4ae45f/output.png	/data/generated_images/16be1015-4464-4802-98fb-59781b4ae45f/output.png
f15f7836-dc3f-46a1-85a9-97e2b8f06a7f	2026-02-14 02:58:26.774118+00	FAILED	Валентинка с поцелуем - игривая love-открытка	d94d98ee-61a1-4fe7-81af-fdd07d76b8ea	/data/generated_images/inputs/AgACAgIAAxkBAAIFYWmP5MtQOHB40MxPaQrT0ktTehnVAAJLEGsbJlCASG7YmzH1u7a6AQADAgADeQADOgQ.jpg		
62e8023f-f4a7-42eb-8e8d-31276ccb86f4	2026-02-14 03:11:06.060036+00	SUCCEEDED	Красное платье и шары-поцелуи - гламурный love-кадр	7c96ba16-00d7-4df5-a647-8a4dd676c234		/data/generated_images/62e8023f-f4a7-42eb-8e8d-31276ccb86f4/output.png	/data/generated_images/62e8023f-f4a7-42eb-8e8d-31276ccb86f4/output.png
47cd8743-4f3a-4278-84ce-ecfae73c6be1	2026-02-14 03:11:37.59495+00	SUCCEEDED	Красное платье и шары-поцелуи - гламурный love-кадр	7c96ba16-00d7-4df5-a647-8a4dd676c234		/data/generated_images/47cd8743-4f3a-4278-84ce-ecfae73c6be1/output.png	/data/generated_images/47cd8743-4f3a-4278-84ce-ecfae73c6be1/output.png
1f8bca6a-d3d8-4801-9092-448661b4c3d6	2026-02-14 03:15:00.806296+00	SUCCEEDED	Красная стена и дерзкая тень - гламур с характером	954cc354-05ea-464b-808d-c51b3003cf70		/data/generated_images/1f8bca6a-d3d8-4801-9092-448661b4c3d6/output.png	/data/generated_images/1f8bca6a-d3d8-4801-9092-448661b4c3d6/output.png
f501bda3-be48-4921-987a-d21ffda6ec9c	2026-02-14 03:30:16.060253+00	SUCCEEDED	В ванне с сердцами	671f1d0e-5492-4f2d-bf7f-9cf5ec394149		/data/generated_images/f501bda3-be48-4921-987a-d21ffda6ec9c/output.png	/data/generated_images/f501bda3-be48-4921-987a-d21ffda6ec9c/output.png
978146ad-7a6c-4433-b4da-12434a999b6a	2026-02-14 03:30:51.047728+00	SUCCEEDED	В ванне с сердцами	671f1d0e-5492-4f2d-bf7f-9cf5ec394149		/data/generated_images/978146ad-7a6c-4433-b4da-12434a999b6a/output.png	/data/generated_images/978146ad-7a6c-4433-b4da-12434a999b6a/output.png
aeb78954-bbbd-4e1e-b01c-0bebd0775522	2026-02-14 03:31:23.567872+00	SUCCEEDED	В ванне с сердцами	671f1d0e-5492-4f2d-bf7f-9cf5ec394149		/data/generated_images/aeb78954-bbbd-4e1e-b01c-0bebd0775522/output.png	/data/generated_images/aeb78954-bbbd-4e1e-b01c-0bebd0775522/output.png
09bce758-9cfc-4f68-9881-9a7cbc996c10	2026-02-14 03:33:47.705156+00	SUCCEEDED	Розовое сердце и цветы - нежный fashion-кадр	d74d26cb-7904-45bb-912e-14da592eb188		/data/generated_images/09bce758-9cfc-4f68-9881-9a7cbc996c10/output.png	/data/generated_images/09bce758-9cfc-4f68-9881-9a7cbc996c10/output.png
b7c2ed3b-1bbe-46ca-865e-585de7b3a54f	2026-02-14 03:34:17.685165+00	SUCCEEDED	Розовое сердце и цветы - нежный fashion-кадр	d74d26cb-7904-45bb-912e-14da592eb188		/data/generated_images/b7c2ed3b-1bbe-46ca-865e-585de7b3a54f/output.png	/data/generated_images/b7c2ed3b-1bbe-46ca-865e-585de7b3a54f/output.png
720a12b0-9842-43af-817d-3402dae28a23	2026-02-14 03:34:33.118093+00	SUCCEEDED	Розовое сердце и цветы - нежный fashion-кадр	d74d26cb-7904-45bb-912e-14da592eb188		/data/generated_images/720a12b0-9842-43af-817d-3402dae28a23/output.png	/data/generated_images/720a12b0-9842-43af-817d-3402dae28a23/output.png
87b7b0da-7280-4cce-8a42-f42b99787179	2026-02-14 04:41:39.40443+00	SUCCEEDED	В автомате с сердцами - дерзкий love-кадр	ea1ba130-1726-45fa-8ee5-d0337ac08b38		/data/generated_images/87b7b0da-7280-4cce-8a42-f42b99787179/output.png	/data/generated_images/87b7b0da-7280-4cce-8a42-f42b99787179/output.png
d1c8648d-ca6a-4eb6-93fd-099849d21456	2026-02-14 04:43:04.579533+00	SUCCEEDED	В автомате с сердцами - дерзкий love-кадр	ea1ba130-1726-45fa-8ee5-d0337ac08b38		/data/generated_images/d1c8648d-ca6a-4eb6-93fd-099849d21456/output.png	/data/generated_images/d1c8648d-ca6a-4eb6-93fd-099849d21456/output.png
35e32f16-3bc2-46e7-b728-0a9f97e91d6a	2026-02-14 04:45:08.653884+00	SUCCEEDED	Сердца вокруг - нежный романтичный портрет	25c878df-c400-4c1f-aa13-7384c9aa65f3		/data/generated_images/35e32f16-3bc2-46e7-b728-0a9f97e91d6a/output.png	/data/generated_images/35e32f16-3bc2-46e7-b728-0a9f97e91d6a/output.png
fac17e03-e5e1-492b-b069-ce0fd4faa574	2026-02-14 05:30:07.734251+00	SUCCEEDED	Be mine - неоновое сердце за спино	1e45e4cf-759b-4042-bcc1-bc0862fa7b99		/data/generated_images/fac17e03-e5e1-492b-b069-ce0fd4faa574/output.png	
5d8841ba-67b0-47cd-8c1c-2d6629a0635e	2026-02-14 05:30:58.124546+00	SUCCEEDED	Be mine - неоновое сердце за спино	1e45e4cf-759b-4042-bcc1-bc0862fa7b99		/data/generated_images/5d8841ba-67b0-47cd-8c1c-2d6629a0635e/output.png	
e4d2b87c-b0d6-4899-af82-90a34a70c634	2026-02-14 05:33:29.479352+00	FAILED	XOXO и букет алых роз - гламурное селфи	8e759039-67cf-4760-a406-1a1ff25aefd9	/data/generated_images/inputs/AgACAgIAAxkBAAIGJmmQCPX8l_1dhOMwwiGpKMmODydiAALQEmsb7iKASIMc33qEyrwtAQADAgADeQADOgQ.jpg		
8212b5d8-3cea-40f2-8802-123b8bedbd9b	2026-02-14 05:34:03.345829+00	FAILED	В автомате с сердцами - дерзкий love-кадр	ea1ba130-1726-45fa-8ee5-d0337ac08b38	/data/generated_images/inputs/retry_trend_e4d2b87c-b0d6-4899-af82-90a34a70c634_AgACAgIAAxkBAAIG.jpg		
7ab1cf5e-e01e-4dca-9d5a-e6baca9995cd	2026-02-14 06:09:19.661156+00	SUCCEEDED	В автомате с сердцами - дерзкий love-кадр	ea1ba130-1726-45fa-8ee5-d0337ac08b38		/data/generated_images/7ab1cf5e-e01e-4dca-9d5a-e6baca9995cd/output.png	
bd5840b4-df17-47ff-ad9f-974a01c6e81f	2026-02-14 06:10:27.523257+00	SUCCEEDED	В автомате с сердцами - дерзкий love-кадр	ea1ba130-1726-45fa-8ee5-d0337ac08b38		/data/generated_images/bd5840b4-df17-47ff-ad9f-974a01c6e81f/output.png	
91add539-e605-43c7-babd-2e9b57a23d0a	2026-02-14 06:10:55.664272+00	SUCCEEDED	В автомате с сердцами - дерзкий love-кадр	ea1ba130-1726-45fa-8ee5-d0337ac08b38		/data/generated_images/91add539-e605-43c7-babd-2e9b57a23d0a/output.png	
0fae066d-4bd8-493a-9c2f-461c9a5ec974	2026-02-14 06:11:20.949084+00	SUCCEEDED	В автомате с сердцами - дерзкий love-кадр	ea1ba130-1726-45fa-8ee5-d0337ac08b38		/data/generated_images/0fae066d-4bd8-493a-9c2f-461c9a5ec974/output.png	
13adeede-2070-4f18-a965-b2bd468d2f5a	2026-02-14 06:16:21.072548+00	SUCCEEDED	Любовь к себе - алые сердца	2757569e-e1d0-4c6d-93cc-a25e67f30ecd		/data/generated_images/13adeede-2070-4f18-a965-b2bd468d2f5a/output.png	/data/generated_images/13adeede-2070-4f18-a965-b2bd468d2f5a/output.png
0700a1c6-20fe-498b-ae6a-d8388450c5e4	2026-02-14 06:22:56.361657+00	SUCCEEDED	Любовь к себе - алые сердца	2757569e-e1d0-4c6d-93cc-a25e67f30ecd		/data/generated_images/0700a1c6-20fe-498b-ae6a-d8388450c5e4/output.png	/data/generated_images/0700a1c6-20fe-498b-ae6a-d8388450c5e4/output.png
45092de2-dacf-4271-a68b-e1fb97097e03	2026-02-14 06:32:31.510441+00	SUCCEEDED	Поцелуй плюшевому медведю	52486025-1e6d-48d0-b5e9-b9b892f05879		/data/generated_images/45092de2-dacf-4271-a68b-e1fb97097e03/output.png	/data/generated_images/45092de2-dacf-4271-a68b-e1fb97097e03/output.png
d193a0dd-5d6a-4724-986f-2a156eadb468	2026-02-14 06:33:13.02877+00	SUCCEEDED	Поцелуй плюшевому медведю	52486025-1e6d-48d0-b5e9-b9b892f05879		/data/generated_images/d193a0dd-5d6a-4724-986f-2a156eadb468/output.png	/data/generated_images/d193a0dd-5d6a-4724-986f-2a156eadb468/output.png
006de516-9cd9-4884-bb14-258d1d0c07a5	2026-02-14 06:33:28.940658+00	FAILED	Красная стена и дерзкая тень - гламур с характером	954cc354-05ea-464b-808d-c51b3003cf70	/data/generated_images/inputs/AgACAgIAAxkBAAID1GmPaUMSg-kKPioAAeI2ZZlLmefW-AACERlrG4mqeUgHhdCgfT1bXwEAAwIAA3kAAzoE.jpg		
441830b8-7a44-40fb-80eb-3c55cbea6642	2026-02-14 06:34:51.787774+00	SUCCEEDED	У зеркала	7a012b0c-dc68-4a73-b290-6afa87dd5145		/data/generated_images/441830b8-7a44-40fb-80eb-3c55cbea6642/output.png	/data/generated_images/441830b8-7a44-40fb-80eb-3c55cbea6642/output.png
208c8395-2ff6-4b6a-8d42-b65453d9d691	2026-02-14 06:35:17.717664+00	SUCCEEDED	У зеркала	7a012b0c-dc68-4a73-b290-6afa87dd5145		/data/generated_images/208c8395-2ff6-4b6a-8d42-b65453d9d691/output.png	/data/generated_images/208c8395-2ff6-4b6a-8d42-b65453d9d691/output.png
3bb85b6f-2b29-417f-8e26-18db571926a9	2026-02-14 06:46:28.390372+00	FAILED	Валентинка с поцелуем - игривая love-открытка	d94d98ee-61a1-4fe7-81af-fdd07d76b8ea	/data/generated_images/inputs/AgACAgIAAxkBAAIGoWmQGieJbZCKWgYMSBk5ROm2LcUTAAKC9jEbhXxBS6HSTNRPMkGAAQADAgADeQADOgQ.jpg		
5b8cd6b4-8fab-4bd9-ad78-70f18cea387b	2026-02-14 06:46:57.61625+00	FAILED	Валентинка с поцелуем - игривая love-открытка	d94d98ee-61a1-4fe7-81af-fdd07d76b8ea	/data/generated_images/inputs/regen_3bb85b6f-2b29-417f-8e26-18db571926a9_0_AgACAgIAAxkBAAIG.jpg		
9683d268-34a1-4917-889b-e6dea25d4552	2026-02-14 06:49:18.621486+00	SUCCEEDED	Поцелуй плюшевому медведю	52486025-1e6d-48d0-b5e9-b9b892f05879		/data/generated_images/9683d268-34a1-4917-889b-e6dea25d4552/output.png	/data/generated_images/9683d268-34a1-4917-889b-e6dea25d4552/output.png
220792bb-248a-40e4-81ee-449dc1f6e939	2026-02-14 07:59:40.296065+00	SUCCEEDED	Любовь к себе - алые сердца	2757569e-e1d0-4c6d-93cc-a25e67f30ecd		/data/generated_images/220792bb-248a-40e4-81ee-449dc1f6e939/output.png	/data/generated_images/220792bb-248a-40e4-81ee-449dc1f6e939/output.png
cebb26d2-4582-4a1d-acd8-a0916d3a78c4	2026-02-14 08:09:38.654176+00	SUCCEEDED	У зеркала	7a012b0c-dc68-4a73-b290-6afa87dd5145		/data/generated_images/cebb26d2-4582-4a1d-acd8-a0916d3a78c4/output.png	
d4b2096b-6e3a-445c-a608-84d56ec24e23	2026-02-14 08:10:20.523865+00	SUCCEEDED	У зеркала	7a012b0c-dc68-4a73-b290-6afa87dd5145		/data/generated_images/d4b2096b-6e3a-445c-a608-84d56ec24e23/output.png	
b28ae209-eb48-4087-aa17-22a7b6eb2d10	2026-02-14 08:11:50.750647+00	SUCCEEDED	Поцелуй плюшевому медведю	52486025-1e6d-48d0-b5e9-b9b892f05879		/data/generated_images/b28ae209-eb48-4087-aa17-22a7b6eb2d10/output.png	/data/generated_images/b28ae209-eb48-4087-aa17-22a7b6eb2d10/output.png
4d328323-0ac0-4ab9-850b-eaf7f5ad884a	2026-02-14 08:12:20.536842+00	SUCCEEDED	Поцелуй плюшевому медведю	52486025-1e6d-48d0-b5e9-b9b892f05879		/data/generated_images/4d328323-0ac0-4ab9-850b-eaf7f5ad884a/output.png	
16a43c7e-71e6-44c9-8d61-c70caf4f9f64	2026-02-14 08:12:43.767011+00	SUCCEEDED	Поцелуй плюшевому медведю	52486025-1e6d-48d0-b5e9-b9b892f05879		/data/generated_images/16a43c7e-71e6-44c9-8d61-c70caf4f9f64/output.png	
dd3e0c4d-eaff-4004-833b-fec4fb3c0472	2026-02-14 08:14:26.515757+00	SUCCEEDED	Love is - милая парная открытка	7ec6071c-7be1-44bd-a689-29f063f5ed2a		/data/generated_images/dd3e0c4d-eaff-4004-833b-fec4fb3c0472/output.png	/data/generated_images/dd3e0c4d-eaff-4004-833b-fec4fb3c0472/output.png
eedef220-6e37-427e-b0b4-1bacec0c30f0	2026-02-14 08:14:30.969795+00	SUCCEEDED	Красная стена и дерзкая тень - гламур с характером	954cc354-05ea-464b-808d-c51b3003cf70		/data/generated_images/eedef220-6e37-427e-b0b4-1bacec0c30f0/output.png	
6755f2ed-9172-4950-9b68-d5a1f6fa9614	2026-02-14 09:37:58.307089+00	SUCCEEDED	Сердца вокруг - нежный романтичный портрет	25c878df-c400-4c1f-aa13-7384c9aa65f3		/data/generated_images/6755f2ed-9172-4950-9b68-d5a1f6fa9614/output.png	/data/generated_images/6755f2ed-9172-4950-9b68-d5a1f6fa9614/output.png
3dc5cac3-4b21-4dcc-9f53-92b6044cedd9	2026-02-14 09:39:14.650821+00	SUCCEEDED	Сердца вокруг - нежный романтичный портрет	25c878df-c400-4c1f-aa13-7384c9aa65f3		/data/generated_images/3dc5cac3-4b21-4dcc-9f53-92b6044cedd9/output.png	/data/generated_images/3dc5cac3-4b21-4dcc-9f53-92b6044cedd9/output.png
50316719-2908-4198-b1af-b2ab6fac6e5a	2026-02-14 09:42:57.433862+00	SUCCEEDED	Красная стена и дерзкая тень - гламур с характером	954cc354-05ea-464b-808d-c51b3003cf70		/data/generated_images/50316719-2908-4198-b1af-b2ab6fac6e5a/output.png	
ad1c41c9-e428-4713-a990-231dfd7c2e1f	2026-02-14 09:45:09.52758+00	SUCCEEDED	Love is - милая парная открытка	7ec6071c-7be1-44bd-a689-29f063f5ed2a		/data/generated_images/ad1c41c9-e428-4713-a990-231dfd7c2e1f/output.png	
5f244b1d-96b6-4662-8ca3-89e922a5a804	2026-02-14 09:49:24.656025+00	SUCCEEDED	С букетом 101 розы	c8c96d15-ca9e-49df-8e16-c501be301125		/data/generated_images/5f244b1d-96b6-4662-8ca3-89e922a5a804/output.png	/data/generated_images/5f244b1d-96b6-4662-8ca3-89e922a5a804/output.png
ed16026b-809b-4931-b609-43cb4070a65b	2026-02-14 10:24:34.494473+00	SUCCEEDED	Любовь к себе - алые сердца	2757569e-e1d0-4c6d-93cc-a25e67f30ecd		/data/generated_images/ed16026b-809b-4931-b609-43cb4070a65b/output.png	
773cfcad-8aa9-450c-acab-9946ca4c1c26	2026-02-14 10:25:21.786511+00	SUCCEEDED	Любовь к себе - алые сердца	2757569e-e1d0-4c6d-93cc-a25e67f30ecd		/data/generated_images/773cfcad-8aa9-450c-acab-9946ca4c1c26/output.png	
9e06f398-d70a-42c2-8b64-165326ee36ef	2026-02-14 10:26:30.71817+00	SUCCEEDED	Среди красных медведей	906bd09e-fddf-4d61-82ed-1ec233cad015		/data/generated_images/9e06f398-d70a-42c2-8b64-165326ee36ef/output.png	
f7c5cec1-fb12-4652-ab63-2e410530670d	2026-02-14 10:26:52.679323+00	SUCCEEDED	Среди красных медведей	906bd09e-fddf-4d61-82ed-1ec233cad015		/data/generated_images/f7c5cec1-fb12-4652-ab63-2e410530670d/output.png	
47331c02-097f-4faa-89a2-09a5974dcb29	2026-02-14 10:29:23.141035+00	SUCCEEDED	Love is - милая парная открытка	7ec6071c-7be1-44bd-a689-29f063f5ed2a		/data/generated_images/47331c02-097f-4faa-89a2-09a5974dcb29/output.png	
735c0cfa-d790-469f-9134-93c390c7a289	2026-02-14 10:37:55.305323+00	FAILED	Валентинка с поцелуем - игривая love-открытка	d94d98ee-61a1-4fe7-81af-fdd07d76b8ea	/data/generated_images/inputs/AgACAgIAAxkBAAIHkmmQUHxRFP75mrjAIz33A4GfZQkIAALhE2sbe--ASN4w7eClDOK4AQADAgADeQADOgQ.jpg		
